受渡日,時刻コード,売り入札量(kWh),買い入札量(kWh),約定総量(kWh),システムプライス(円/kWh),エリアプライス北海道(円/kWh),エリアプライス東北(円/kWh),エリアプライス東京(円/kWh),エリアプライス中部(円/kWh),エリアプライス北陸(円/kWh),エリアプライス関西(円/kWh),エリアプライス中国(円/kWh),エリアプライス四国(円/kWh),エリアプライス九州(円/kWh),売りブロック入札総量(kWh),売りブロック約定総量(kWh),買いブロック入札総量(kWh),買いブロック約定総量(kWh)
2025/04/04,34,23540300,19001900,15617250,12.56,14.48,14.48,14.48,11.27,11.27,11.27,11.27,7.71,8.13,5764750,521500,1239050,1197700
2025/04/04,35,21977800,18931100,15182650,13.40,15.74,15.74,15.74,11.01,11.01,11.01,11.01,8.10,10.88,5105650,482450,1216650,1024250
2025/04/04,36,21492400,19485250,14874200,15.17,16.07,16.07,16.07,13.50,13.50,13.50,13.50,13.50,13.50,4540000,475250,1249450,855050
2025/04/04,37,20006250,19293450,14461200,15.75,16.19,16.19,16.19,16.19,16.19,16.19,16.19,15.01,16.19,4271400,471300,1270100,857200
2025/04/04,38,20190550,19218000,14400550,16.04,16.32,16.32,16.32,16.32,16.32,16.32,16.32,16.32,16.32,4772500,771650,1262050,855150
2025/04/04,39,20252550,18993750,14150950,15.26,15.26,15.26,15.26,15.26,15.26,15.26,15.26,15.26,15.26,4872400,788950,1264700,802700
2025/04/04,40,20316650,18816150,14004300,15.26,15.26,15.26,15.26,15.17,15.17,15.17,15.17,15.17,15.17,4820700,766500,1254550,801050
2025/04/04,41,20356050,18483350,13794750,14.85,15.00,15.00,15.00,13.96,13.96,13.96,13.96,13.96,13.96,4933050,859400,1261050,798050
2025/04/04,42,19895100,18440650,13626250,15.00,15.17,15.17,15.17,15.17,15.17,15.17,15.17,15.17,15.17,4541100,554750,1358100,795100
2025/04/04,43,19622200,18351350,13421600,15.17,15.26,15.26,15.26,15.26,15.26,15.26,15.26,15.26,15.26,4491750,448250,1495750,790150
2025/04/04,44,19959850,17950050,13145050,14.01,14.18,14.18,14.18,14.18,14.18,14.18,14.18,14.18,14.18,4882500,444000,1531450,785850
2025/04/04,45,20136700,18576200,13499150,15.17,16.32,16.32,16.32,16.32,16.32,16.32,16.32,16.32,16.32,5526100,440200,1687450,946550
2025/04/04,46,20249350,18088750,13110700,14.30,14.30,14.30,15.40,14.01,14.01,14.01,14.01,14.01,14.01,5658800,439100,1581300,846900
2025/04/04,47,19694000,17973000,12933000,14.20,14.77,14.77,15.26,13.58,13.58,13.58,13.58,13.58,13.58,5367650,437600,1570200,821750
2025/04/04,48,19673550,17123400,12547400,13.54,14.34,14.34,14.88,12.38,12.38,12.38,12.38,12.38,12.38,4980700,438500,1313700,768200
2025/04/05,1,18341700,16180850,12276900,12.24,13.19,13.19,13.19,11.00,11.00,11.00,11.00,11.00,11.00,4470650,438000,1033300,920800
2025/04/05,2,19084500,16337450,12287500,12.17,12.80,12.80,12.80,10.66,10.66,10.66,10.66,10.66,10.66,4774250,444650,1161550,908550
2025/04/05,3,19253950,16084600,12209700,12.06,12.65,12.65,12.65,10.25,10.25,10.25,10.25,10.25,10.25,4897250,445700,1227950,910950
2025/04/05,4,19032600,16042400,12086050,12.12,12.67,12.67,12.67,10.27,10.27,10.27,10.27,10.27,10.27,4830750,445750,1249400,932400
2025/04/05,5,18667400,16024200,12028000,12.16,12.95,12.95,12.95,10.56,10.56,10.56,10.56,10.56,10.56,4623600,445150,1492800,1175800
2025/04/05,6,18419150,16184750,12014750,12.19,13.02,13.02,13.02,10.82,10.82,10.82,10.82,10.82,10.82,4505700,444900,1341450,1024450
2025/04/05,7,18408950,16562950,12046450,12.29,13.03,13.03,13.03,11.52,11.52,11.52,11.52,11.52,11.52,4458000,447400,1404250,1090750
2025/04/05,8,18634600,16825450,12238400,12.42,12.94,12.94,12.94,12.23,12.23,12.23,12.23,12.23,12.23,4494500,447100,1704900,1391400
2025/04/05,9,18536000,16773550,12170700,12.46,13.13,13.13,13.13,12.23,12.23,12.23,12.23,12.23,12.23,4641800,446850,1549500,1216100
2025/04/05,10,18520400,16646450,12147650,12.58,13.53,13.53,13.53,12.23,12.23,12.23,12.23,12.23,12.23,4962750,445350,1573450,1239350
2025/04/05,11,17987050,16115500,11480250,12.63,14.96,14.96,14.96,12.23,12.23,12.23,12.23,12.23,12.23,5033900,446200,1562850,1227150
2025/04/05,12,18083000,16080150,11472150,12.93,15.40,15.40,15.40,12.00,12.00,12.00,12.00,12.00,12.00,5219200,466600,1749400,1412050
2025/04/05,13,19172600,16437800,11844900,13.23,13.62,13.62,13.62,13.10,13.10,13.10,13.10,13.10,13.10,6072250,553700,1822800,1506350
2025/04/05,14,21207750,16508250,12880650,12.38,12.60,12.60,12.60,12.23,12.23,12.23,12.23,12.23,12.23,7040100,633200,2033800,1718550
2025/04/05,15,23707300,16944450,13961650,10.82,9.11,9.11,12.19,10.82,10.82,10.82,10.82,10.82,10.82,8054250,687800,2291000,1874850
2025/04/05,16,25830200,17132100,14933350,7.88,6.83,6.83,11.00,9.11,9.11,9.11,9.11,9.11,9.11,9002200,732750,2529850,2000000
2025/04/05,17,28294200,17564900,15686900,6.78,6.83,6.83,7.48,7.48,7.48,7.48,7.48,7.48,7.48,10578350,871250,2732200,2281800
2025/04/05,18,30473450,18588000,17155400,7.41,3.00,3.00,8.07,8.07,8.07,8.07,8.07,8.07,8.07,11552550,953850,3287450,3041500
2025/04/05,19,32469250,20037600,18170700,7.69,0.02,0.02,10.10,10.10,10.10,10.10,10.10,10.10,7.89,12492200,1000550,4455850,4012850
2025/04/05,20,34269150,20731950,18789000,7.69,7.70,0.01,9.01,9.01,9.01,9.01,9.01,9.01,7.89,13161950,1082300,5030350,4449400
2025/04/05,21,35473950,20709750,19016850,7.10,6.83,0.01,7.69,7.69,7.69,7.69,7.69,7.69,7.69,13375000,998350,4967950,4240950
2025/04/05,22,36649000,20870650,19321300,6.41,3.00,0.01,7.31,7.31,7.31,7.31,7.31,7.31,7.31,13541150,1025400,5239450,4530300
2025/04/05,23,37283000,21243950,19404650,6.10,3.00,0.01,7.10,7.10,7.10,7.10,7.10,7.10,7.10,14042550,1338500,5666550,4549750
2025/04/05,24,37464150,21461550,19427500,4.86,3.00,0.01,7.00,6.14,6.14,6.14,6.14,6.14,6.14,14014900,1341300,6044600,4523500
2025/04/05,25,37485450,21597750,19253250,3.00,3.00,0.01,7.10,3.61,3.61,3.61,3.61,3.61,3.61,14101050,1344350,6319750,4440850
2025/04/05,26,37281350,21507100,19028450,4.80,1.00,0.01,7.10,4.78,4.78,4.78,4.78,4.78,4.78,14100150,1339250,6479350,4577100
2025/04/05,27,36676800,21727250,18948600,6.83,6.83,0.01,7.96,7.21,7.21,7.21,7.21,7.21,6.14,13953250,1184400,6595450,4655650
2025/04/05,28,35462700,21336800,18334300,7.23,6.83,0.01,7.96,7.73,7.73,7.73,7.73,7.73,7.16,13758350,1157950,6667850,4725350
2025/04/05,29,33871450,20590400,17741100,7.49,10.34,6.17,7.56,7.56,7.56,7.56,7.56,7.56,7.56,13106200,976400,6241350,4691250
2025/04/05,30,32272850,19072050,16671400,7.47,1.00,6.17,7.79,7.79,7.79,7.79,7.79,7.79,7.69,12872300,956700,5269750,4107250
2025/04/05,31,30491450,17680500,15859250,7.66,7.29,7.29,7.69,7.69,7.69,7.69,7.69,7.69,7.69,12128650,942350,3763900,3169900
2025/04/05,32,27977800,18063700,15373350,10.25,10.22,10.22,11.55,11.55,10.27,10.27,10.27,10.27,7.89,11046050,880850,2935650,2451350
2025/04/05,33,26285700,17637750,15513000,10.25,12.19,12.19,12.19,10.00,10.00,10.00,10.00,10.00,8.46,9937300,936300,2417400,2068600
2025/04/05,34,23657000,17985700,14469450,12.25,12.73,12.73,12.73,11.73,11.73,11.73,11.73,7.88,11.73,8333850,930200,2223350,1717550
2025/04/05,35,22615600,17960850,13985150,12.39,13.35,13.35,13.35,11.25,11.25,11.25,11.25,8.05,11.25,7547300,863500,2114250,1517450
2025/04/05,36,21210550,18488650,13871900,13.38,16.57,16.57,16.57,12.49,12.49,12.49,12.49,12.49,12.49,6554400,793400,1922200,1392400
2025/04/05,37,20293200,17785950,13119250,13.05,15.29,15.29,15.29,12.79,12.79,12.79,12.79,12.79,12.79,5946200,767550,1880150,1350050
2025/04/05,38,20269800,17652600,12994600,13.01,15.00,15.00,15.00,12.67,12.67,12.67,12.67,12.67,12.67,5862650,747650,1678600,1249500
2025/04/05,39,20786900,17416000,13039250,12.63,14.00,14.00,14.00,12.36,12.36,12.36,12.36,12.36,12.36,6216250,753000,1677800,1248200
2025/04/05,40,20871600,17112450,12998500,12.83,13.99,13.99,13.99,12.23,12.23,12.23,12.23,12.23,12.23,6288050,774600,1886000,1447400
2025/04/05,41,20783400,16994300,12984100,12.58,14.50,14.50,14.50,11.25,11.25,11.25,11.25,11.25,11.25,6296150,794900,1668500,1251100
2025/04/05,42,20683150,16806500,12933900,12.48,14.50,14.50,14.50,10.84,10.84,10.84,10.84,10.84,10.84,6102250,788100,1659450,1248550
2025/04/05,43,20771050,16677900,12832150,12.49,13.59,13.59,13.59,10.84,10.84,10.84,10.84,10.84,10.84,6296700,694350,1657450,1243550
2025/04/05,44,20971150,16302050,12620200,12.23,13.53,13.53,13.53,10.56,10.56,10.56,10.56,10.56,10.56,6529050,666850,1843050,1440150
2025/04/05,45,21222850,17247550,12864200,12.53,14.76,14.76,14.76,11.12,11.12,11.12,11.12,11.12,11.12,7171400,655000,1646550,1217650
2025/04/05,46,21139650,16731750,12675800,12.37,14.76,14.76,14.76,10.66,10.66,10.66,10.66,10.66,10.66,7363350,818400,1579000,1174600
2025/04/05,47,19896000,16404800,12252350,12.57,15.40,15.40,15.40,10.66,10.66,10.66,10.66,10.66,10.66,6793700,733450,1585650,1132250
2025/04/05,48,19767450,15453550,12061950,12.13,13.48,13.48,13.48,8.04,8.04,8.04,8.04,8.04,8.04,6316450,732900,1412650,960800
2025/04/06,1,19050100,14965550,11980700,12.07,16.47,16.47,16.47,7.91,7.91,7.91,7.91,7.91,7.91,5943450,564550,1300700,1176900
2025/04/06,2,20121050,15247700,12179000,11.78,13.00,13.00,13.00,10.98,7.91,7.91,7.91,7.91,7.91,6410800,589950,1324500,1214200
2025/04/06,3,20515200,15169800,11985800,11.72,12.96,12.96,12.96,11.28,7.91,7.91,7.91,7.91,7.91,6465650,597200,1391400,1264800
2025/04/06,4,20363500,15115700,11967700,11.78,13.00,13.00,13.00,10.88,7.92,7.92,7.92,7.92,7.92,6361400,536550,1460950,1336000
2025/04/06,5,19949850,15106650,11935350,11.74,13.35,13.35,13.35,10.94,8.24,8.24,8.24,8.24,8.24,6172800,485150,1478050,1354500
2025/04/06,6,19440850,15339750,12053950,11.88,13.97,13.97,13.97,11.07,9.00,9.00,9.00,9.00,9.00,5838750,416450,1762550,1540050
2025/04/06,7,19291850,15362950,12093150,11.97,13.98,13.98,13.98,10.00,9.83,9.83,9.83,9.83,9.83,5759100,420850,1765300,1546700
2025/04/06,8,19246000,15750150,12240600,12.12,15.40,15.40,15.40,10.25,10.25,10.25,10.25,10.25,10.25,5654300,392800,2022100,1804150
2025/04/06,9,19306700,15930900,12166200,12.19,13.30,13.30,13.30,10.27,10.27,10.27,10.27,10.27,10.27,5806750,389750,2026800,1808750
2025/04/06,10,19546350,15925850,12175550,12.19,13.00,13.00,13.00,11.00,10.27,10.27,10.27,10.27,10.27,5939450,402700,1837500,1619200
2025/04/06,11,19656650,15390600,11524450,12.19,13.00,13.00,13.00,11.03,10.66,10.66,10.66,10.66,10.66,6169350,424700,1683050,1494550
2025/04/06,12,19910350,15532550,11444550,12.19,12.73,12.73,12.73,11.08,10.87,10.87,10.87,10.87,10.87,6417150,472000,1712200,1523700
2025/04/06,13,20980350,15456350,11709350,12.19,12.49,12.49,12.49,11.19,11.19,11.19,11.19,11.19,11.19,7489150,485800,1621500,1459000
2025/04/06,14,22684100,15223700,12519050,11.49,12.13,12.13,12.13,11.00,10.27,10.27,10.27,10.27,10.27,8464550,516200,1256650,1256650
2025/04/06,15,25134850,15044200,13029350,8.50,10.80,10.80,11.54,8.54,7.89,7.89,7.89,7.89,7.89,9586450,509050,1474200,1429200
2025/04/06,16,27449500,14407950,13336700,6.65,6.83,6.65,6.65,6.65,6.65,6.65,6.65,6.65,6.65,10427150,530800,1511550,1466550
2025/04/06,17,29398350,15038600,14272250,5.00,6.83,5.56,5.56,5.56,1.00,1.00,1.00,1.00,1.00,10879500,576250,1722650,1643150
2025/04/06,18,30782000,15875450,15317750,4.73,5.56,5.56,5.56,5.56,3.00,3.00,3.00,3.00,1.00,11170750,665500,2517800,2455300
2025/04/06,19,32647750,17065600,16106350,5.00,5.56,5.56,5.56,5.56,5.56,5.56,5.56,5.56,0.01,11737950,763600,3819900,3719900
2025/04/06,20,33982200,17637200,16687300,1.23,5.56,5.56,5.56,5.56,5.56,5.56,5.56,5.56,0.01,12160100,816550,4176050,4001050
2025/04/06,21,34160300,18118850,16931750,1.00,7.48,6.10,6.10,6.10,5.52,5.52,5.52,0.01,0.01,12077750,715150,4654150,4410050
2025/04/06,22,34604700,18132550,16980500,0.10,7.48,6.12,6.12,6.00,4.31,4.31,4.31,0.01,0.01,12158500,733600,4694500,4505500
2025/04/06,23,34690600,18607850,16915200,0.59,6.83,7.00,7.00,6.00,3.00,3.00,3.00,0.01,0.01,12092900,699700,4937950,4304450
2025/04/06,24,34374850,19040450,16967700,1.00,7.20,7.20,10.69,5.56,3.00,3.00,3.00,0.01,0.01,12186350,695700,5112500,4258500
2025/04/06,25,34212500,19217050,16884950,4.00,7.24,7.24,10.69,5.56,3.00,3.00,3.00,0.01,0.01,12312550,690950,5355250,4321750
2025/04/06,26,33834650,19066100,16665700,4.00,9.50,9.50,10.69,5.56,2.01,2.01,2.01,0.01,0.01,12296200,692300,5182250,4168850
2025/04/06,27,33445700,18995450,16484300,5.56,10.69,10.69,10.69,5.56,4.73,4.73,4.73,0.01,0.01,12232550,730550,5411150,4434750
2025/04/06,28,32827500,18812300,16144550,6.10,10.69,10.69,10.69,6.81,6.81,6.81,6.81,0.01,0.01,11901800,696500,5166950,4277850
2025/04/06,29,31483400,17632050,15635750,5.56,9.00,9.00,9.00,6.50,4.00,4.00,4.00,0.01,0.01,11744500,749850,4840900,4163900
2025/04/06,30,31053950,16140850,14671750,1.00,7.56,7.56,7.56,5.56,0.01,0.01,0.01,0.01,0.01,11562400,781050,3554300,3133300
2025/04/06,31,29911800,15722300,13875800,5.00,11.86,11.86,11.86,5.56,0.01,0.01,0.01,0.01,0.01,11439500,774550,1972600,1822100
2025/04/06,32,28136150,15551850,13513500,6.83,12.24,12.24,12.24,5.56,0.01,0.01,0.01,0.01,0.01,11072300,710000,1411750,1310050
2025/04/06,33,27252950,16070200,13657100,7.89,13.13,13.13,13.13,5.56,0.01,0.01,0.01,0.01,0.01,10293750,633600,1384350,1349300
2025/04/06,34,24959150,16358350,13666750,10.27,15.78,15.78,15.78,10.89,1.00,1.00,1.00,1.00,1.00,8695000,631100,1639750,1603000
2025/04/06,35,23212650,17130400,13650050,12.00,16.00,16.00,16.00,12.29,7.89,7.89,7.89,7.89,7.89,7528750,626200,1639950,1424100
2025/04/06,36,22766900,17573350,14229950,12.58,15.69,15.69,15.69,10.27,10.27,10.27,10.27,8.09,10.27,6398200,647550,1720950,1462250
2025/04/06,37,20951550,17394850,13376200,12.88,14.00,14.00,14.00,11.96,11.96,11.96,11.96,11.96,11.96,5409650,583800,1557650,1283250
2025/04/06,38,21052650,17684500,13363800,12.93,14.17,14.17,14.17,12.46,12.46,12.46,12.46,12.46,12.46,5402200,509550,1552350,1282450
2025/04/06,39,21165700,17443200,13359400,12.63,13.35,13.35,13.35,12.36,12.36,12.36,12.36,12.36,12.36,5528550,583000,1533250,1282350
2025/04/06,40,21437500,17357200,13374550,12.93,13.50,13.50,13.50,12.36,12.36,12.36,12.36,12.36,12.36,5818900,578000,1743300,1481400
2025/04/06,41,21377250,17112650,13203600,12.93,13.35,13.35,13.35,12.36,12.36,12.36,12.36,12.36,12.36,5895950,423450,1729100,1471700
2025/04/06,42,21311900,17192000,13180150,12.85,13.19,13.19,13.19,12.36,12.36,12.36,12.36,12.36,12.36,6041150,433400,1733100,1468700
2025/04/06,43,21249550,16838300,13171100,12.50,12.97,12.97,12.97,11.85,11.85,11.85,11.85,11.85,11.85,6033250,426700,1706400,1464000
2025/04/06,44,21261000,16701050,12821800,12.48,12.90,12.90,12.90,12.12,11.40,11.40,11.40,11.40,11.40,6490900,441700,1677800,1458400
2025/04/06,45,22542150,16678800,13179600,12.23,14.50,14.50,14.50,10.82,10.82,10.82,10.82,10.82,10.82,7461200,484900,1658400,1451000
2025/04/06,46,22403750,16515400,12751400,12.16,13.00,13.00,13.00,11.81,10.56,10.56,10.56,10.56,10.56,7595100,547800,1589600,1402700
2025/04/06,47,21226600,15791050,12246900,12.14,15.40,15.40,15.40,10.10,10.10,10.10,10.10,10.10,10.10,7152200,549200,1576300,1360450
2025/04/06,48,20878300,14953500,12010850,11.15,13.35,13.35,13.35,7.71,7.71,7.71,7.71,7.71,7.71,6401200,640150,1130150,1018650
2025/04/07,1,19788450,14817400,12044350,11.61,11.89,11.89,11.89,10.66,10.66,10.66,10.66,10.66,10.66,5619600,575500,1018250,1018250
2025/04/07,2,20132550,14966550,11992700,11.46,11.86,11.86,11.86,10.27,10.27,10.27,10.27,10.27,10.27,6572450,742700,1060950,1060950
2025/04/07,3,20198800,14859000,11927300,11.37,11.78,11.78,11.78,10.27,10.27,10.27,10.27,10.27,10.27,6697350,699050,1076550,1068550
2025/04/07,4,20364700,14686700,11787800,11.40,11.75,11.75,11.75,10.25,10.25,10.25,10.25,10.25,10.25,6806500,626600,980400,945900
2025/04/07,5,20298550,14683700,11673400,11.43,11.98,11.98,11.98,10.25,10.25,10.25,10.25,10.25,10.25,6750100,523100,1030700,982700
2025/04/07,6,20241700,14946700,11653050,11.74,12.13,12.13,12.13,10.66,10.66,10.66,10.66,10.66,10.66,6868450,430800,1503000,1449500
2025/04/07,7,20064050,15091100,11515400,11.89,12.19,12.19,12.19,10.87,10.87,10.87,10.87,10.87,10.87,6900000,373200,1431600,1354600
2025/04/07,8,19853250,15354750,11478600,12.13,12.19,12.19,12.19,11.25,11.25,11.25,11.25,11.25,11.25,6730300,360700,1586350,1500850
2025/04/07,9,19608050,15479400,11415300,12.19,12.45,12.45,12.45,11.50,11.50,11.50,11.50,11.50,11.50,6661850,360300,1562550,1475550
2025/04/07,10,19751700,15749200,11688200,12.19,12.44,12.44,12.44,11.16,11.16,11.16,11.16,11.16,11.16,6466700,361850,1583450,1496450
2025/04/07,11,19422250,15837800,11616750,12.25,12.62,12.62,12.62,11.50,11.50,11.50,11.50,11.50,11.50,6103650,362050,1545350,1458350
2025/04/07,12,19866200,16242300,11982650,12.37,12.53,12.53,12.53,12.32,12.32,12.32,12.32,12.32,12.32,6249700,361950,1787050,1703550
2025/04/07,13,20872050,16677200,12436500,12.49,12.57,12.57,12.57,12.57,12.57,12.57,12.57,12.57,12.57,6885900,364950,1859800,1800800
2025/04/07,14,22547950,16848050,13238750,12.19,12.37,12.37,12.37,11.25,11.25,11.25,11.25,11.25,11.25,7459650,372350,1676450,1647950
2025/04/07,15,24109250,17116600,14096300,11.00,10.50,9.69,12.29,9.32,9.32,9.32,9.32,9.32,9.32,7753050,382450,1625900,1500900
2025/04/07,16,26156800,18002950,14673600,9.03,7.70,7.62,12.38,7.85,7.85,7.85,7.85,7.85,7.85,8431550,395350,1917450,1601450
2025/04/07,17,28643950,19430600,16294100,8.07,8.81,8.81,12.18,6.14,6.14,6.14,6.14,6.14,6.14,9569650,393050,2305250,1787250
2025/04/07,18,30048150,20532650,17448800,8.02,7.70,7.70,12.19,6.47,6.47,6.47,6.47,6.47,6.19,9617550,408000,3245800,2681800
2025/04/07,19,31653650,21822450,18815000,7.89,7.59,7.59,12.05,8.64,8.64,8.64,8.64,8.64,0.01,10113750,423600,4415750,3809850
2025/04/07,20,33654950,21933800,19463300,7.21,7.32,7.32,11.74,8.11,8.11,8.11,8.11,7.83,0.01,10950150,434350,4772850,4324950
2025/04/07,21,35163400,21766850,19953000,5.52,6.83,6.17,11.14,7.21,7.21,7.21,7.21,3.00,0.01,10970600,440350,4914800,4646300
2025/04/07,22,36367800,21569300,20122600,1.58,7.00,6.17,9.00,5.52,5.52,5.52,5.52,0.01,0.01,11214250,478100,4924650,4717150
2025/04/07,23,37111450,21283800,20241650,0.10,6.83,6.16,7.89,2.93,2.93,2.93,2.93,0.01,0.01,11348250,577450,4823400,4642400
2025/04/07,24,37676750,21547850,20350300,0.10,6.83,6.16,7.83,5.52,5.52,5.52,5.52,0.01,0.01,11602100,578650,5043500,4840500
2025/04/07,25,38415650,20920400,20120950,0.01,3.00,0.01,7.26,3.02,3.02,3.02,3.02,0.01,0.01,11728150,590450,5056750,4874250
2025/04/07,26,38225700,20927150,19927900,0.01,7.48,0.01,7.26,3.00,3.00,3.00,3.00,0.01,0.01,11709100,594500,5062250,4787250
2025/04/07,27,36597550,21527900,19777350,2.25,7.70,6.16,10.00,5.52,5.52,5.52,5.52,0.01,0.01,11266350,580050,5094100,4832600
2025/04/07,28,35462100,21111250,19325250,3.01,7.70,6.18,11.14,5.00,5.00,5.00,5.00,0.01,0.01,11012500,593850,4751900,4498900
2025/04/07,29,34103050,20877750,18876800,6.01,7.48,7.08,11.39,5.52,5.52,5.52,5.52,0.50,0.01,10818150,634600,4608500,4324500
2025/04/07,30,32803750,20081150,18002100,6.17,7.17,7.17,11.78,3.00,3.00,3.00,3.00,0.01,0.01,10618100,605150,3883450,3619450
2025/04/07,31,30966000,19199850,17095750,6.89,7.21,7.21,12.24,0.99,0.99,0.99,0.99,0.99,0.01,9865950,509600,2777350,2509100
2025/04/07,32,28320800,18911350,16328550,8.00,11.62,11.62,12.62,5.52,5.52,5.52,5.52,5.52,0.01,8996750,414600,1776400,1604400
2025/04/07,33,26380050,18355150,15964300,8.54,12.58,12.58,12.58,6.55,6.55,6.55,6.55,6.55,6.55,7515500,419200,1613250,1390150
2025/04/07,34,24218700,18741900,15638700,11.23,15.00,15.00,15.00,9.96,9.96,9.96,9.96,7.93,7.89,6334650,415350,1585500,1291400
2025/04/07,35,22723500,18377800,15044200,12.38,16.00,16.00,16.00,10.27,10.27,10.27,10.27,8.05,10.27,5353500,427600,1421800,1136400
2025/04/07,36,20726000,18820250,14148650,14.71,16.31,16.31,16.31,14.52,14.52,14.52,14.52,14.52,14.52,4841350,411300,1493050,1207650
2025/04/07,37,19501800,18394250,13741050,14.64,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,4328200,448550,1510400,1207000
2025/04/07,38,19508500,18675950,13814850,15.67,16.00,16.00,16.00,16.00,16.00,16.00,16.00,16.00,16.00,4386900,470000,1492000,1206600
2025/04/07,39,19658350,18258300,13578300,13.80,14.00,14.00,14.00,14.00,14.00,14.00,14.00,14.00,14.00,4600150,497050,1491300,1205900
2025/04/07,40,19865900,18227500,13674000,13.47,13.60,13.60,13.60,13.60,13.60,13.60,13.60,13.60,13.60,4533950,495700,1690500,1405100
2025/04/07,41,19686200,17877600,13285750,13.44,13.44,13.44,13.44,13.44,13.44,13.44,13.44,13.44,13.44,4629200,485850,1488300,1338300
2025/04/07,42,19613700,17599150,13259250,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,4640550,445850,1486300,1336300
2025/04/07,43,19747750,17318450,13168150,12.60,12.99,12.99,12.99,12.35,12.35,12.35,12.35,12.35,12.35,4798000,428000,1524100,1343100
2025/04/07,44,20178200,16813900,13348200,12.37,12.50,12.50,12.50,11.83,11.83,11.83,11.83,11.83,11.83,5095200,422850,1488100,1338100
2025/04/07,45,20549850,17517300,12901250,12.60,11.36,11.36,13.35,12.36,12.36,12.36,12.36,12.36,12.36,5955350,419600,1453400,1303400
2025/04/07,46,20525450,16958750,12656850,12.46,10.93,10.93,15.35,11.97,11.97,11.97,11.97,11.97,11.97,6201250,418650,1419800,1269800
2025/04/07,47,20099300,16794600,12525450,12.46,13.17,13.17,13.17,11.50,11.50,11.50,11.50,11.50,11.50,5701150,417700,1367450,1217450
2025/04/07,48,19575800,15958200,12343600,12.19,12.25,12.25,12.57,10.75,10.75,10.75,10.75,10.75,10.75,5217050,417250,1231600,1081600
2025/04/08,1,18783350,15561650,11920500,11.83,10.60,10.60,12.19,11.20,11.20,11.20,11.20,11.20,11.20,4654500,430950,1151050,1046550
2025/04/08,2,19555250,15423200,11865550,11.65,12.18,12.18,12.18,10.82,10.82,10.82,10.82,10.82,10.82,5482100,451550,1306200,1056200
2025/04/08,3,19843100,15393550,11856500,11.54,12.00,12.00,12.12,10.56,10.56,10.56,10.56,10.56,10.56,5617050,443050,1453450,1066450
2025/04/08,4,19757900,15482350,11824000,11.61,12.06,12.06,12.06,10.75,10.75,10.75,10.75,10.75,10.75,5683100,442200,1582150,1100150
2025/04/08,5,19374550,15525450,11760500,11.68,12.07,12.07,12.07,10.87,10.87,10.87,10.87,10.87,10.87,5621400,428650,1762900,1343900
2025/04/08,6,19095500,15668100,11767700,12.00,12.18,12.18,12.18,11.50,11.50,11.50,11.50,11.50,11.50,5677550,428250,1558700,1246700
2025/04/08,7,18741900,15692100,11539100,12.19,12.25,12.25,12.25,11.66,11.66,11.66,11.66,11.66,11.66,5604150,427700,1501350,1327350
2025/04/08,8,18627050,15765600,11518700,12.23,12.37,12.37,12.37,12.00,12.00,12.00,12.00,12.00,12.00,5644100,427000,1496050,1312050
